Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","149","Népal","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","64.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","149","Népal","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","10.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","149","Népal","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2202","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","149","Népal","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2263","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","157","Nicaragua","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2509","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","157","Nicaragua","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","64.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","157","Nicaragua","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","18.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","157","Nicaragua","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2267","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","157","Nicaragua","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2299","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","158","Niger","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","158","Niger","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","79.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","158","Niger","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","14.6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","158","Niger","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2094","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","158","Niger","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2113","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","159","Nigéria","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2673","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","159","Nigéria","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","63.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","159","Nigéria","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","9.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","159","Nigéria","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2154","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","159","Nigéria","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2190","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","162","Norvège","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3483","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","162","Norvège","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","109.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","162","Norvège","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","64.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","162","Norvège","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2538","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","162","Norvège","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2552","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","153","Nouvelle-Calédonie","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2737","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","153","Nouvelle-Calédonie","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","85","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","153","Nouvelle-Calédonie","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","51.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","153","Nouvelle-Calédonie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2305","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","153","Nouvelle-Calédonie","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2336","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","156","Nouvelle-Zélande","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","3138","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","156","Nouvelle-Zélande","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","93.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","156","Nouvelle-Zélande","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","56.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","156","Nouvelle-Zélande","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2479","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","156","Nouvelle-Zélande","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2482","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2829","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","88","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","45.6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2440","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2501","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","226","Ouganda","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","","NV","Non disponible",""
"FS","Données de la sécurité alimentaire","226","Ouganda","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","54.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","226","Ouganda","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","12","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","226","Ouganda","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2121","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","226","Ouganda","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2177","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","235","Ouzbékistan","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2853","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","235","Ouzbékistan","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","79","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","235","Ouzbékistan","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","27","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","235","Ouzbékistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2385","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","235","Ouzbékistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2370","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","165","Pakistan","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2363","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","165","Pakistan","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","63.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","165","Pakistan","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","25.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","165","Pakistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2221","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","165","Pakistan","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2248","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","299","Palestine","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2010","2010","Kcal/personne/jour","2195","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","299","Palestine","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2238","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","166","Panama","6128","Valeur","22000","Disponibilité alimentaire par habitant utilisée dans l'estimation de la prévalence de la sous-alimentation (kcal/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","Kcal/personne/jour","2606","F","Estimation FAO",""
